municipio;estado;url_diario_eletronico
Reriutaba;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Russas;CE;http://ce.portaldatransparencia.com.br/prefeitura/russas/
Russas;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Saboeiro;CE;https://www.saboeiro.ce.gov.br/dispensaeinexigibilidade.php
Saboeiro;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Santana do Acaraú;CE;https://santanadoacarau.ce.gov.br/
Santana do Acaraú;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Santana do Cariri;CE;https://santanadocariri.ce.gov.br/
Santana do Cariri;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Santa Quitéria;CE;https://www.santaquiteria.ce.gov.br/arquivos/168/LEIS_900_2016_0000001.pdf
Santa Quitéria;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
São Benedito;CE;https://saobenedito.ce.gov.br/
São Benedito;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
São João do Jaguaribe;CE;https://saojoaodojaguaribe.ce.gov.br/
São João do Jaguaribe;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
São Luís do Curu;CE;https://saoluisdocuru.ce.gov.br/
São Luís do Curu;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Senador Pompeu;CE;https://senadorpompeu.ce.gov.br/
Senador Pompeu;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Senador Sá;CE;https://senadorsace.gov.br/
Senador Sá;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Sobral;CE;https://transparencia.sobral.ce.gov.br/
Sobral;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Solonópole;CE;https://solonopole.ce.gov.br/
Solonópole;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Tabuleiro do Norte;CE;https://tabuleirodonorte.ce.gov.br/
Tabuleiro do Norte;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Tamboril;CE;https://tamboril.ce.gov.br/
Tamboril;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Tauá;CE;https://taua.ce.gov.br/decretos.php?id=215
Tauá;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Tianguá;CE;http://ce.portaldatransparencia.com.br/prefeitura/tiangua/
Tianguá;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Trairi;CE;http://ce.portaldatransparencia.com.br/prefeitura/trairi/
Trairi;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Ubajara;CE;https://ubajara.ce.gov.br/
Ubajara;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Umari;CE;https://umari.ce.gov.br/
Umari;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Uruburetama;CE;http://ce.portaldatransparencia.com.br/prefeitura/uruburetama/
Uruburetama;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Uruoca;CE;https://uruoca.ce.gov.br/leis.php?id=175
Uruoca;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Várzea Alegre;CE;https://varzeaalegre.ce.gov.br/
Várzea Alegre;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Viçosa do Ceará;CE;https://www.vicosa.ce.gov.br/relatorio.php?id=20&rel=&val=
Viçosa do Ceará;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Maracanaú;CE;http://ce.portaldatransparencia.com.br/prefeitura/maracanau/
Maracanaú;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Amontada;CE;https://amontada.ce.gov.br/
Amontada;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Cruz;CE;https://cruz.ce.gov.br/
Cruz;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Forquilha;CE;https://forquilha.ce.gov.br/
Forquilha;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Icapuí;CE;http://ce.portaldatransparencia.com.br/prefeitura/icapui/
Icapuí;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Itarema;CE;http://ce.portaldatransparencia.com.br/prefeitura/itarema/
Itarema;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Milhã;CE;https://milha.ce.gov.br/
Milhã;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Paraipaba;CE;http://ce.portaldatransparencia.com.br/prefeitura/paraipaba/
Paraipaba;CE;https://www.diariomunicipal.com.br/aprece/pesquisar
Acari;RN;https://rn.portaldatransparencia.com.br/prefeitura/acari/
Acari;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Açu;RN;https://acu.rn.gov.br/
Açu;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Afonso Bezerra;RN;https://rn.portaldatransparencia.com.br/prefeitura/afonsobezerra/
Afonso Bezerra;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Água Nova;RN;https://rn.portaldatransparencia.com.br/prefeitura/aguanova/
Água Nova;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Alexandria;RN;https://rn.portaldatransparencia.com.br/prefeitura/alexandria/
Alexandria;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Almino Afonso;RN;https://rn.portaldatransparencia.com.br/prefeitura/alminoafonso/
Almino Afonso;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Alto do Rodrigues;RN;https://rn.portaldatransparencia.com.br/prefeitura/altodorodrigues/
Alto do Rodrigues;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Angicos;RN;https://rn.portaldatransparencia.com.br/prefeitura/angicos/
Angicos;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Antônio Martins;RN;https://antoniomartins.rn.gov.br/
Antônio Martins;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Apodi;RN;https://rn.portaldatransparencia.com.br/prefeitura/apodi/
Apodi;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Areia Branca;RN;https://rn.portaldatransparencia.com.br/prefeitura/areiabranca/
Areia Branca;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Arês;RN;https://ares.rn.gov.br/
Arês;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Campo Grande;RN;https://rn.portaldatransparencia.com.br/prefeitura/campogrande/
Campo Grande;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Baía Formosa;RN;https://baiaformosa.rn.gov.br/
Baía Formosa;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Barcelona;RN;https://rn.portaldatransparencia.com.br/prefeitura/barcelona/
Barcelona;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Bento Fernandes;RN;https://rn.portaldatransparencia.com.br/prefeitura/bentofernandes/
Bento Fernandes;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Bom Jesus;RN;https://rn.portaldatransparencia.com.br/prefeitura/bomjesus/
Bom Jesus;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Brejinho;RN;https://rn.portaldatransparencia.com.br/prefeitura/brejinho/
Brejinho;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Caiçara do Rio do Vento;RN;https://rn.portaldatransparencia.com.br/prefeitura/caicaradoriodovento/
Caiçara do Rio do Vento;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Caicó;RN;https://rn.portaldatransparencia.com.br/prefeitura/caico/
Caicó;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Campo Redondo;RN;https://rn.portaldatransparencia.com.br/prefeitura/camporedondo/
Campo Redondo;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Canguaretama;RN;https://rn.portaldatransparencia.com.br/prefeitura/canguaretama/
Canguaretama;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Caraúbas;RN;https://rn.portaldatransparencia.com.br/prefeitura/caraubas/
Caraúbas;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Carnaúba dos Dantas;RN;https://www.carnaubadosdantas.rn.gov.br/
Carnaúba dos Dantas;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Carnaubais;RN;https://carnaubais.rn.gov.br/
Carnaubais;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Ceará-Mirim;RN;https://rn.portaldatransparencia.com.br/prefeitura/cearamirim/
Ceará-Mirim;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Cerro Corá;RN;https://rn.portaldatransparencia.com.br/prefeitura/cerrocora/
Cerro Corá;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Coronel Ezequiel;RN;https://coronelezequiel.rn.gov.br/
Coronel Ezequiel;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Coronel João Pessoa;RN;https://coroneljoaopessoa.rn.gov.br/
Coronel João Pessoa;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Cruzeta;RN;https://rn.portaldatransparencia.com.br/prefeitura/cruzeta/
Cruzeta;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Currais Novos;RN;https://rn.portaldatransparencia.com.br/prefeitura/curraisnovos/
Currais Novos;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Doutor Severiano;RN;https://rn.portaldatransparencia.com.br/prefeitura/doutorseveriano/
Doutor Severiano;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Encanto;RN;https://rn.portaldatransparencia.com.br/prefeitura/encanto/
Encanto;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Equador;RN;https://equador.rn.gov.br/
Equador;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Espírito Santo;RN;https://rn.portaldatransparencia.com.br/prefeitura/espiritosanto/
Espírito Santo;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Extremoz;RN;https://rn.portaldatransparencia.com.br/prefeitura/extremoz/
Extremoz;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Felipe Guerra;RN;https://rn.portaldatransparencia.com.br/prefeitura/felipeguerra/
Felipe Guerra;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Florânia;RN;https://rn.portaldatransparencia.com.br/prefeitura/florania/
Florânia;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Francisco Dantas;RN;https://franciscodantas.rn.gov.br/
Francisco Dantas;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Galinhos;RN;https://galinhos.rn.gov.br/
Galinhos;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Goianinha;RN;https://rn.portaldatransparencia.com.br/prefeitura/goianinha/
Goianinha;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Governador Dix-Sept Rosado;RN;https://rn.portaldatransparencia.com.br/prefeitura/governadordixseptrosado/
Governador Dix-Sept Rosado;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Grossos;RN;https://rn.portaldatransparencia.com.br/prefeitura/grossos/
Grossos;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Guamaré;RN;https://rn.portaldatransparencia.com.br/prefeitura/guamare/
Guamaré;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Ielmo Marinho;RN;https://rn.portaldatransparencia.com.br/prefeitura/ielmomarinho/
Ielmo Marinho;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Ipanguaçu;RN;https://rn.portaldatransparencia.com.br/prefeitura/ipanguacu/
Ipanguaçu;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Ipueira;RN;https://rn.portaldatransparencia.com.br/prefeitura/ipueira/
Ipueira;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Itaú;RN;https://rn.portaldatransparencia.com.br/prefeitura/itau/
Itaú;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Jaçanã;RN;https://rn.portaldatransparencia.com.br/prefeitura/jacana/
Jaçanã;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Jandaíra;RN;https://jandaira.rn.gov.br/
Jandaíra;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Janduís;RN;https://rn.portaldatransparencia.com.br/prefeitura/janduis/
Janduís;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Januário Cicco;RN;https://januariocicco.rn.gov.br/
Januário Cicco;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Japi;RN;https://rn.portaldatransparencia.com.br/prefeitura/japi/
Japi;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Jardim de Angicos;RN;https://jardimdeangicos.rn.gov.br/
Jardim de Angicos;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Jardim de Piranhas;RN;https://rn.portaldatransparencia.com.br/prefeitura/jardimdepiranhas/
Jardim de Piranhas;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Jardim do Seridó;RN;https://jardimdoserido.rn.gov.br/
Jardim do Seridó;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
João Câmara;RN;https://rn.portaldatransparencia.com.br/prefeitura/joaocamara/
João Câmara;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
João Dias;RN;https://rn.portaldatransparencia.com.br/prefeitura/joaodias/
João Dias;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
José da Penha;RN;https://josedapenha.rn.gov.br/
José da Penha;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Jucurutu;RN;https://rn.portaldatransparencia.com.br/prefeitura/jucurutu/
Jucurutu;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Messias Targino;RN;https://messiastargino.rn.gov.br/
Messias Targino;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Lagoa d'Anta;RN;https://lagoadanta.rn.gov.br/
Lagoa d'Anta;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Lagoa de Pedras;RN;https://lagoadepedras.rn.gov.br/
Lagoa de Pedras;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Lagoa de Velhos;RN;https://lagoadepedras.rn.gov.br/
Lagoa de Velhos;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Lagoa Nova;RN;https://rn.portaldatransparencia.com.br/prefeitura/lagoanova/
Lagoa Nova;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Lagoa Salgada;RN;https://rn.portaldatransparencia.com.br/prefeitura/lagoasalgada/
Lagoa Salgada;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Lajes;RN;https://lajes.rn.gov.br/
Lajes;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Lajes Pintadas;RN;https://rn.portaldatransparencia.com.br/prefeitura/lajespintadas/
Lajes Pintadas;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Lucrécia;RN;https://rn.portaldatransparencia.com.br/prefeitura/lucrecia/
Lucrécia;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Luís Gomes;RN;https://rn.portaldatransparencia.com.br/prefeitura/luisgomes/
Luís Gomes;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Macaíba;RN;https://rn.portaldatransparencia.com.br/prefeitura/macaiba/
Macaíba;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Macau;RN;https://rn.portaldatransparencia.com.br/prefeitura/macau/
Macau;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Marcelino Vieira;RN;https://marcelinovieira.rn.gov.br/
Marcelino Vieira;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Martins;RN;https://martins.rn.gov.br/
Martins;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Maxaranguape;RN;https://maxaranguape.rn.gov.br/
Maxaranguape;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Frutuoso Gomes;RN;https://rn.portaldatransparencia.com.br/prefeitura/frutuosogomes/
Frutuoso Gomes;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Montanhas;RN;https://montanhas.rn.gov.br/
Montanhas;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Monte Alegre;RN;https://rn.portaldatransparencia.com.br/prefeitura/montealegre/
Monte Alegre;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Monte das Gameleiras;RN;https://montedasgameleiras.rn.gov.br/
Monte das Gameleiras;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Mossoró;RN;https://rn.portaldatransparencia.com.br/prefeitura/mossoro/
Mossoró;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Natal;RN;https://www.natal.rn.gov.br/
Natal;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Nísia Floresta;RN;https://rn.portaldatransparencia.com.br/prefeitura/nisiafloresta/
Nísia Floresta;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Nova Cruz;RN;https://rn.portaldatransparencia.com.br/prefeitura/novacruz/
Nova Cruz;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Olho d'Água do Borges;RN;https://olhodaguadoborges.rn.gov.br/
Olho d'Água do Borges;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Ouro Branco;RN;https://rn.portaldatransparencia.com.br/prefeitura/ourobranco/
Ouro Branco;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Paraná;RN;https://parana.rn.gov.br/
Paraná;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Paraú;RN;https://parau.rn.gov.br/
Paraú;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Parazinho;RN;https://rn.portaldatransparencia.com.br/prefeitura/parazinho/
Parazinho;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Parelhas;RN;https://rn.portaldatransparencia.com.br/prefeitura/parelhas/
Parelhas;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Parnamirim;RN;https://diariooficial.parnamirim.rn.gov.br/
Parnamirim;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Passa e Fica;RN;https://rn.portaldatransparencia.com.br/prefeitura/passaefica/
Passa e Fica;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Passagem;RN;https://rn.portaldatransparencia.com.br/prefeitura/passagem/
Passagem;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Patu;RN;https://rn.portaldatransparencia.com.br/prefeitura/patu/
Patu;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Pau dos Ferros;RN;https://paudosferros.rn.gov.br/
Pau dos Ferros;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Pedra Grande;RN;https://pedragrande.rn.gov.br/
Pedra Grande;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Pedra Preta;RN;https://pedrapreta.rn.gov.br/guia-de-servicos/diario-oficial/
Pedra Preta;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Pedro Avelino;RN;https://rn.portaldatransparencia.com.br/prefeitura/pedroavelino/
Pedro Avelino;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Pedro Velho;RN;https://diariooficial.pedrovelho.rn.gov.br/
Pedro Velho;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Pendências;RN;https://rn.portaldatransparencia.com.br/prefeitura/pendencias/
Pendências;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Pilões;RN;https://rn.portaldatransparencia.com.br/prefeitura/piloes/
Pilões;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Poço Branco;RN;https://rn.portaldatransparencia.com.br/prefeitura/pocobranco/
Poço Branco;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Portalegre;RN;https://rn.portaldatransparencia.com.br/prefeitura/portalegre/
Portalegre;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Serra Caiada;RN;https://rn.portaldatransparencia.com.br/prefeitura/serracaiada/
Serra Caiada;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Pureza;RN;https://rn.portaldatransparencia.com.br/prefeitura/pureza/
Pureza;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Rafael Fernandes;RN;https://www.rafaelfernandes.rn.gov.br/diario-oficial-eletronico
Rafael Fernandes;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Riacho da Cruz;RN;http://www.riachodacruz.rn.gov.br/diario-oficial-eletronico
Riacho da Cruz;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Riacho de Santana;RN;http://www.riachodesantana.rn.gov.br/diario-oficial-eletronico
Riacho de Santana;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Riachuelo;RN;https://rn.portaldatransparencia.com.br/prefeitura/riachuelo/
Riachuelo;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Rodolfo Fernandes;RN;https://rn.portaldatransparencia.com.br/prefeitura/rodolfofernandes/
Rodolfo Fernandes;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Ruy Barbosa;RN;https://ruybarbosa.rn.gov.br/
Ruy Barbosa;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
São Francisco do Oeste;RN;https://saofranciscodooeste.rn.gov.br/
São Francisco do Oeste;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Santa Cruz;RN;https://rn.portaldatransparencia.com.br/prefeitura/santacruz/
Santa Cruz;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Santana do Seridó;RN;https://santanadoserido.rn.gov.br/
Santana do Seridó;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Santana do Matos;RN;https://rn.portaldatransparencia.com.br/prefeitura/santanadomatos/
Santana do Matos;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Santo Antônio;RN;https://rn.portaldatransparencia.com.br/prefeitura/santoantonio/
Santo Antônio;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
São Bento do Norte;RN;https://rn.portaldatransparencia.com.br/prefeitura/saobentodonorte/
São Bento do Norte;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
São Bento do Trairí;RN;https://rn.portaldatransparencia.com.br/prefeitura/saobentodotrairi/
São Bento do Trairí;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
São Fernando;RN;https://www.saofernando.rn.gov.br/
São Fernando;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
São Gonçalo do Amarante;RN;https://rn.portaldatransparencia.com.br/prefeitura/saogoncalodoamarante/
São Gonçalo do Amarante;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
São João do Sabugi;RN;https://rn.portaldatransparencia.com.br/prefeitura/saojoaodosabugi/
São João do Sabugi;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
